image,labels,final_labels
../images/compact_car_s_000048.png,1
../images/domestic_cat_s_000009.png,3
../images/pekingese_s_002089.png,5
../images/capreolus_capreolus_s_001095.png,4
../images/blenheim_spaniel_s_001103.png,5
../images/stallion_s_000040.png,7
../images/stud_mare_s_001672.png,7
../images/elk_s_000920.png,4
../images/lipizzan_s_001123.png,7
../images/fire_truck_s_002721.png,9
../images/elk_s_001888.png,4
../images/finch_s_000750.png,2
../images/tabby_s_000880.png,3
../images/banana_boat_s_001324.png,8
../images/twinjet_s_000591.png,0
../images/shooting_brake_s_000029.png,1
../images/rana_pipiens_s_000101.png,6
../images/station_wagon_s_001387.png,1
../images/station_wagon_s_002712.png,1
../images/odocoileus_hemionus_s_000221.png,4
../images/convertible_s_001715.png,1
../images/abandoned_ship_s_000574.png,8
../images/true_cat_s_000114.png,3
../images/dustcart_s_000063.png,9
../images/frog_s_000797.png,6
../images/green_frog_s_001320.png,6
../images/compact_car_s_001038.png,1
../images/freighter_s_001351.png,8
../images/mutt_s_000251.png,5
../images/accentor_s_000303.png,2
../images/lorry_s_001154.png,9
../images/fire_truck_s_000894.png,9
../images/cargo_vessel_s_000731.png,8
../images/cruiser_s_000774.png,1
../images/lippizan_s_000359.png,7
../images/broodmare_s_001741.png,7
../images/fighter_aircraft_s_000876.png,0
../images/amphibious_aircraft_s_000216.png,0
../images/leopard_frog_s_000339.png,6
../images/trucking_rig_s_001315.png,9
../images/shooting_brake_s_000886.png,1
../images/pipit_s_000549.png,2
../images/ostrich_s_002148.png,2
../images/trucking_rig_s_001600.png,9
../images/alauda_arvensis_s_000755.png,2
../images/rana_temporaria_s_001087.png,6
../images/bufo_s_000136.png,6
../images/estate_car_s_000529.png,1
../images/aerial_ladder_truck_s_000997.png,9
../images/toy_spaniel_s_000384.png,5
../images/amphibious_aircraft_s_001195.png,0
../images/fallow_deer_s_001598.png,4
../images/quarter_horse_s_000414.png,7
../images/anuran_s_000712.png,6
../images/arabian_s_001366.png,7
../images/auto_s_000040.png,1
../images/cargo_ship_s_001063.png,8
../images/motorcar_s_000121.png,1
../images/motorcar_s_000305.png,1
../images/anthus_pratensis_s_001071.png,2
../images/cruiser_s_000294.png,8
../images/wagon_s_000763.png,1
../images/alley_cat_s_002579.png,3
../images/tabby_cat_s_000825.png,3
../images/spadefoot_s_000051.png,6
../images/wagtail_s_002075.png,2
../images/fallow_deer_s_001697.png,4
../images/garbage_truck_s_000777.png,9
../images/moving_van_s_000067.png,9
../images/mongrel_s_000696.png,5
../images/red_deer_s_000741.png,4
../images/true_cat_s_001768.png,3
../images/spadefoot_s_000377.png,6
../images/lipizzan_s_001233.png,7
../images/japanese_deer_s_000163.png,4
../images/toad_s_002436.png,6
../images/police_boat_s_001421.png,8
../images/puppy_s_002062.png,5
../images/lapdog_s_001869.png,5
../images/elk_s_001196.png,4
../images/domestic_cat_s_001235.png,3
../images/car_s_000057.png,1
../images/lightship_s_000064.png,8
../images/fallow_deer_s_001997.png,4
../images/quarter_horse_s_000022.png,7
../images/bufo_calamita_s_000566.png,6
../images/biplane_s_000624.png,0
../images/fire_truck_s_001616.png,9
../images/japanese_spaniel_s_000037.png,5
../images/ambulance_s_001394.png,1
../images/domestic_cat_s_001056.png,3
../images/tugboat_s_001384.png,8
../images/emu_s_000072.png,2
../images/gelding_s_000206.png,7
../images/puppy_s_000637.png,5
../images/tabby_cat_s_002607.png,3
../images/elk_s_001198.png,4
../images/estate_car_s_001496.png,1
../images/peke_s_001338.png,5
../images/arabian_s_001018.png,7
../images/fighter_aircraft_s_000538.png,0
../images/fallow_deer_s_001164.png,4
../images/lippizan_s_000390.png,7
../images/toy_dog_s_000932.png,5
../images/maltese_s_002151.png,5
../images/car_s_000002.png,1
../images/jumbo_jet_s_000697.png,0
../images/dump_truck_s_000008.png,9
../images/spadefoot_s_000084.png,6
../images/motortruck_s_000014.png,9
../images/jetliner_s_001502.png,0
../images/tanker_s_000157.png,8
../images/riding_horse_s_001870.png,7
../images/cabin_cruiser_s_000096.png,8
../images/dredger_s_001623.png,8
../images/pipit_s_001102.png,2
../images/mongrel_s_002430.png,5
../images/skylark_s_000150.png,2
../images/cat_s_001604.png,3
../images/puppy_s_000211.png,5
../images/airbus_s_001124.png,0
../images/leopard_frog_s_001021.png,6
../images/wagon_s_001824.png,1
../images/garbage_truck_s_000147.png,9
../images/tabby_s_001354.png,3
../images/rana_temporaria_s_000295.png,6
../images/lorry_s_000364.png,9
../images/estate_car_s_000075.png,1
../images/tabby_s_000970.png,3
../images/fire_engine_s_000985.png,9
../images/toad_s_000022.png,6
../images/texas_toad_s_000215.png,6
../images/broodmare_s_000707.png,7
../images/car_s_000286.png,1
../images/twinjet_s_000565.png,0
../images/truck_s_001385.png,9
../images/toy_dog_s_000752.png,5
../images/police_boat_s_000092.png,8
../images/toy_dog_s_001197.png,5
../images/cassowary_s_002446.png,2
../images/articulated_lorry_s_000050.png,9
../images/monoplane_s_000781.png,0
../images/lightship_s_000343.png,8
../images/powerboat_s_001486.png,8
../images/jumbo_jet_s_000071.png,0
../images/bufo_debilis_s_000024.png,6
../images/transporter_s_000272.png,9
../images/estate_car_s_000743.png,1
../images/motorcar_s_000697.png,1
../images/rana_catesbeiana_s_001655.png,6
../images/tabby_s_000675.png,3
../images/remount_s_000285.png,7
../images/rana_catesbeiana_s_001521.png,6
../images/true_frog_s_000223.png,6
../images/airliner_s_002304.png,0
../images/natterjack_s_000987.png,6
../images/leptodactylid_s_000082.png,6
../images/coupe_s_001892.png,1
../images/quarter_horse_s_000419.png,7
../images/car_s_001323.png,1
../images/maltese_dog_s_001043.png,5
../images/boat_s_000543.png,8
../images/tabby_cat_s_001537.png,3
../images/rana_catesbeiana_s_001096.png,6
../images/bufo_bufo_s_000326.png,6
../images/pilot_boat_s_000646.png,8
../images/toad_frog_s_001672.png,6
../images/boat_s_000988.png,8
../images/deer_s_001383.png,4
../images/bufo_bufo_s_000261.png,6
../images/leopard_frog_s_000763.png,6
../images/coupe_s_002178.png,1
../images/cat_s_000663.png,3
../images/ship_s_000175.png,8
../images/house_cat_s_001471.png,3
../images/stag_s_001458.png,4
../images/station_wagon_s_001337.png,1
../images/quarter_horse_s_002201.png,7
../images/coupe_s_000698.png,1
../images/tomcat_s_002553.png,3
../images/scow_s_001266.png,8
../images/chihuahua_s_000385.png,5
../images/convertible_s_001500.png,1
../images/convertible_s_000408.png,1
../images/odocoileus_hemionus_s_000512.png,4
../images/jumbo_jet_s_000971.png,0
../images/truck_s_000650.png,9
../images/domestic_cat_s_001288.png,3
../images/walking_horse_s_000194.png,7
../images/elk_s_001657.png,4
../images/tipper_truck_s_000287.png,9
../images/dumper_s_000648.png,9
../images/struthio_camelus_s_000225.png,2
../images/woodland_caribou_s_000803.png,4
../images/ladder_truck_s_000795.png,9
../images/pantechnicon_s_000230.png,9
../images/shooting_brake_s_000229.png,1
../images/jetliner_s_001349.png,0
../images/toy_dog_s_001280.png,5
../images/dump_truck_s_002104.png,9
../images/twinjet_s_001360.png,0
../images/tugboat_s_000715.png,8
../images/passerine_s_000360.png,2
../images/automobile_s_002337.png,1
../images/honey_eater_s_001422.png,2
../images/attack_aircraft_s_001304.png,0
../images/toy_dog_s_000114.png,5
../images/anuran_s_000550.png,6
../images/mouser_s_000382.png,3
../images/sparrow_s_000037.png,2
../images/stud_mare_s_001038.png,7
../images/speedboat_s_002588.png,8
../images/passenger_ship_s_002153.png,8
../images/bufo_bufo_s_001876.png,6
../images/biplane_s_000651.png,0
../images/gelding_s_001785.png,7
../images/trucking_rig_s_001598.png,9
../images/deer_s_000309.png,4
../images/pekingese_s_001946.png,5
../images/frog_s_002802.png,6
../images/cervus_unicolor_s_000290.png,4
../images/honey_eater_s_000478.png,2
../images/automobile_s_001152.png,1
../images/coupe_s_000846.png,1
../images/flying_bird_s_000252.png,2
../images/automobile_s_002343.png,1
../images/japanese_spaniel_s_001162.png,5
../images/fire_truck_s_000043.png,9
../images/semi_s_001207.png,9
../images/fighter_aircraft_s_001840.png,0
../images/ship_s_001976.png,8
../images/caribou_s_001222.png,4
../images/police_cruiser_s_001347.png,1
../images/coupe_s_000042.png,1
../images/bufo_bufo_s_000995.png,6
../images/tabby_s_001148.png,3
../images/true_cat_s_000476.png,3
../images/garbage_truck_s_001442.png,9
../images/fighter_aircraft_s_000385.png,0
../images/quarter_horse_s_001602.png,7
../images/camion_s_000116.png,9
../images/tennessee_walker_s_000539.png,7
../images/lipizzan_s_000452.png,7
../images/trucking_rig_s_001594.png,9
../images/shooting_brake_s_001611.png,1
../images/puppy_s_002096.png,5
../images/auto_s_000855.png,1
../images/bufo_marinus_s_001364.png,6
../images/natterjack_s_000036.png,6
../images/pontoon_s_000643.png,8
../images/stallion_s_001256.png,7
../images/coupe_s_001863.png,1
../images/house_cat_s_000079.png,3
../images/jetliner_s_000981.png,0
../images/felis_catus_s_000853.png,3
../images/tabby_cat_s_000827.png,3
../images/struthio_camelus_s_001250.png,2
../images/fawn_s_001915.png,4
../images/canis_familiaris_s_001298.png,5
../images/lipizzan_s_002122.png,7
../images/toy_spaniel_s_001133.png,5
../images/dump_truck_s_000029.png,9
../images/fighter_s_001042.png,0
../images/domestic_cat_s_000493.png,3
../images/cervus_elaphus_s_001764.png,4
../images/airbus_s_000627.png,0
../images/fawn_s_001452.png,4
../images/fallow_deer_s_000959.png,4
../images/spadefoot_s_000777.png,6
../images/seaplane_s_001639.png,0
../images/plane_s_001066.png,0
../images/bufo_viridis_s_000348.png,6
../images/crapaud_s_000051.png,6
../images/seaplane_s_001447.png,0
../images/boat_s_000404.png,8
../images/convertible_s_001242.png,1
../images/toad_s_000201.png,6
../images/finch_s_000494.png,2
../images/fire_engine_s_001437.png,9
../images/pipit_s_000226.png,2
../images/toy_dog_s_000960.png,5
../images/delivery_truck_s_001121.png,9
../images/bufo_marinus_s_001506.png,6
../images/studhorse_s_000010.png,7
../images/woodland_caribou_s_001003.png,4
../images/station_wagon_s_000260.png,1
../images/pilot_boat_s_000356.png,8
../images/stud_mare_s_001497.png,7
../images/tabby_cat_s_001966.png,3
../images/american_toad_s_000006.png,6
../images/tipper_s_000010.png,9
../images/tomcat_s_002230.png,3
../images/dive_bomber_s_001120.png,0
../images/wapiti_s_000802.png,4
../images/biplane_s_000862.png,0
../images/blenheim_spaniel_s_000589.png,5
../images/shooting_brake_s_001161.png,1
../images/jetliner_s_000400.png,0
../images/tabby_s_000923.png,3
../images/alces_alces_s_000361.png,4
../images/police_boat_s_000002.png,8
../images/mutt_s_001696.png,5
../images/cervus_elaphus_s_001695.png,4
../images/quarter_horse_s_000752.png,7
../images/accentor_s_000449.png,2
../images/tabby_cat_s_000144.png,3
../images/fire_engine_s_001513.png,9
../images/tennessee_walking_horse_s_001187.png,7
../images/bufo_s_001247.png,6
../images/arabian_s_002147.png,7
../images/compact_s_001258.png,1
../images/elk_s_002339.png,4
../images/stud_mare_s_001384.png,7
../images/fighter_aircraft_s_000745.png,0
../images/police_cruiser_s_001047.png,1
../images/lipizzan_s_001764.png,7
../images/cat_s_000331.png,3
../images/taxi_s_000701.png,1
../images/boat_s_000432.png,8
../images/japanese_deer_s_000942.png,4
../images/sambar_s_000076.png,4
../images/ostrich_s_001559.png,2
../images/dive_bomber_s_000185.png,0
../images/lark_s_001532.png,2
../images/flightless_bird_s_000480.png,2
../images/stealth_fighter_s_001312.png,0
../images/jumbojet_s_000789.png,0
../images/delivery_truck_s_000510.png,9
../images/biplane_s_001901.png,0
../images/lorry_s_001185.png,9
../images/crapaud_s_000511.png,6
../images/boat_s_001280.png,8
../images/bird_s_001357.png,2
../images/stud_mare_s_001477.png,7
../images/arabian_s_000751.png,7
../images/rangifer_caribou_s_000586.png,4
../images/monoplane_s_000036.png,0
../images/house_cat_s_001321.png,3
../images/stealth_fighter_s_000240.png,0
../images/oil_tanker_s_000129.png,8
../images/tipper_truck_s_000416.png,9
../images/roe_deer_s_000358.png,4
../images/rhea_americana_s_000475.png,2
../images/lippizaner_s_000517.png,7
../images/cassowary_s_000297.png,2
../images/pekingese_s_001675.png,5
../images/accentor_s_001058.png,2
../images/lapdog_s_000227.png,5
../images/auto_s_001153.png,1
../images/fire_engine_s_000443.png,9
../images/muntjac_s_000815.png,4
../images/lightship_s_000090.png,8
../images/dog_s_002441.png,5
../images/auto_s_001951.png,1
../images/arabian_s_000328.png,7
../images/odocoileus_hemionus_s_000188.png,4
../images/barking_deer_s_000019.png,4
../images/dive_bomber_s_001486.png,0
../images/bufo_viridis_s_000503.png,6
../images/wrecker_s_002294.png,9
../images/monoplane_s_000206.png,0
../images/arabian_s_002282.png,7
../images/speedboat_s_002160.png,8
../images/cargo_vessel_s_002136.png,8
../images/garbage_truck_s_000726.png,9
../images/delivery_truck_s_001468.png,9
../images/house_cat_s_002240.png,3
../images/house_cat_s_000045.png,3
../images/caribou_s_002007.png,4
../images/propeller_plane_s_000451.png,0
../images/fallow_deer_s_001082.png,4
../images/dog_s_001897.png,5
../images/bufo_bufo_s_001631.png,6
../images/spadefoot_s_000191.png,6
../images/multiengine_airplane_s_000186.png,0
../images/auto_s_002359.png,1
../images/stealth_bomber_s_001607.png,0
../images/passenger_ship_s_000582.png,8
../images/airliner_s_001297.png,0
../images/fallow_deer_s_000973.png,4
../images/speedboat_s_000178.png,8
../images/boat_s_001444.png,8
../images/estate_car_s_000712.png,1
../images/english_toy_spaniel_s_000888.png,5
../images/passerine_s_000699.png,2
../images/rana_pipiens_s_000286.png,6
../images/tanker_s_000025.png,8
../images/car_s_001956.png,1
../images/stealth_bomber_s_000424.png,0
../images/airliner_s_001070.png,0
../images/stud_mare_s_001348.png,7
../images/quarter_horse_s_000282.png,7
../images/maltese_s_001818.png,5
../images/lorry_s_001786.png,9
../images/true_frog_s_000064.png,6
../images/cassowary_s_001372.png,2
../images/houseboat_s_000626.png,8
../images/domestic_cat_s_000035.png,3
../images/deer_s_001596.png,4
../images/cow_pony_s_000803.png,7
../images/tabby_cat_s_001466.png,3
../images/tipper_truck_s_001525.png,9
../images/stealth_fighter_s_000533.png,0
../images/station_wagon_s_000750.png,1
../images/wagtail_s_001549.png,2
../images/rangifer_caribou_s_000985.png,4
../images/cargo_ship_s_000408.png,8
../images/cab_s_000788.png,1
../images/flatboat_s_000044.png,8
../images/bufo_viridis_s_000457.png,6
../images/fallow_deer_s_000040.png,4
../images/barren_ground_caribou_s_000077.png,4
../images/pekinese_s_000453.png,5
../images/female_horse_s_000358.png,7
../images/compact_car_s_000869.png,1
../images/tabby_cat_s_002454.png,3
../images/delivery_truck_s_000864.png,9
../images/cargo_ship_s_000802.png,8
../images/attack_aircraft_s_000037.png,0
../images/convertible_s_000037.png,1
../images/broodmare_s_001448.png,7
../images/toy_spaniel_s_001286.png,5
../images/packet_boat_s_001206.png,8
../images/ostrich_s_001564.png,2
../images/hospital_ship_s_001658.png,8
../images/stealth_bomber_s_001035.png,0
../images/stag_s_002583.png,4
../images/police_cruiser_s_000629.png,1
../images/merchant_ship_s_001242.png,8
../images/dump_truck_s_001584.png,9
../images/cargo_ship_s_001830.png,8
../images/nandu_s_000721.png,2
../images/garbage_truck_s_001119.png,9
../images/lorry_s_002317.png,9
../images/wagtail_s_001445.png,2
../images/lipizzan_s_002049.png,7
../images/maltese_s_000948.png,5
../images/quarter_horse_s_000798.png,7
../images/house_cat_s_001472.png,3
../images/tank_ship_s_001155.png,8
../images/hospital_ship_s_001838.png,8
../images/mule_deer_s_000581.png,4
../images/deer_s_001329.png,4
../images/rhea_americana_s_000268.png,2
../images/lippizan_s_000440.png,7
../images/convertible_s_002117.png,1
../images/bufo_marinus_s_001567.png,6
../images/roe_deer_s_000690.png,4
../images/twinjet_s_000481.png,0
../images/american_elk_s_001743.png,4
../images/bufo_viridis_s_000254.png,6
../images/dumper_s_000179.png,9
../images/lippizan_s_000323.png,7
../images/leopard_frog_s_000058.png,6
../images/prunella_modularis_s_000578.png,2
../images/maltese_s_001867.png,5
../images/toy_dog_s_001358.png,5
../images/police_cruiser_s_000500.png,1
../images/broodmare_s_001589.png,7
../images/passerine_s_000381.png,2
../images/accentor_s_000424.png,2
../images/finch_s_000617.png,2
../images/trucking_rig_s_001111.png,9
../images/canis_familiaris_s_001059.png,5
../images/cervus_elaphus_s_000813.png,4
../images/cassowary_s_000339.png,2
../images/buckskin_s_000325.png,7
../images/lightship_s_001019.png,8
../images/shooting_brake_s_001330.png,1
../images/tomcat_s_002649.png,3
../images/barren_ground_caribou_s_000174.png,4
../images/cat_s_000572.png,3
../images/walking_horse_s_002079.png,7
../images/rana_temporaria_s_001139.png,6
../images/tipper_s_000007.png,9
../images/freighter_s_000661.png,8
../images/stealth_fighter_s_000020.png,0
../images/goliath_frog_s_000205.png,6
../images/stealth_bomber_s_000703.png,0
../images/prunella_modularis_s_000795.png,2
../images/struthio_camelus_s_000331.png,2
../images/dunnock_s_000956.png,2
../images/auto_s_001284.png,1
../images/scow_s_000831.png,8
../images/fallow_deer_s_001256.png,4
../images/stealth_fighter_s_001297.png,0
../images/estate_car_s_000845.png,1
../images/ship_s_001691.png,8
../images/abandoned_ship_s_000977.png,8
../images/wagon_s_001298.png,1
../images/feist_s_000354.png,5
../images/lipizzan_s_001600.png,7
../images/leopard_frog_s_001700.png,6
../images/cervus_elaphus_s_000066.png,4
../images/toy_s_000517.png,5
../images/cargo_ship_s_000556.png,8
../images/stallion_s_001717.png,7
../images/coupe_s_001004.png,1
../images/camion_s_001068.png,9
../images/coupe_s_000001.png,1
../images/garbage_truck_s_001253.png,9
../images/sea_boat_s_001960.png,8
../images/capreolus_capreolus_s_001169.png,4
../images/lippizan_s_000681.png,7
../images/tabby_s_000512.png,3
../images/pontoon_s_000271.png,8
../images/sea_boat_s_001502.png,8
../images/lark_s_000700.png,2
../images/leopard_frog_s_001074.png,6
../images/rana_palustris_s_000022.png,6
../images/lippizaner_s_001181.png,7
../images/wagon_s_000155.png,1
../images/american_toad_s_001410.png,6
../images/cargo_vessel_s_000659.png,8
../images/station_wagon_s_001705.png,1
../images/transporter_s_000076.png,9
../images/broodmare_s_001098.png,7
../images/passenger_ship_s_000050.png,8
../images/tabby_cat_s_000484.png,3
../images/fighter_s_000276.png,0
../images/car_s_000506.png,1
../images/stealth_fighter_s_000139.png,0
../images/pleasure_craft_s_000076.png,8
../images/cruiser_s_000744.png,8
../images/tabby_cat_s_002478.png,3
../images/attack_aircraft_s_000423.png,0
../images/stealth_fighter_s_000460.png,0
../images/police_cruiser_s_000787.png,1
../images/mongrel_s_000381.png,5
../images/attack_aircraft_s_001166.png,0
../images/supertanker_s_000557.png,8
../images/tugboat_s_000807.png,8
../images/stud_mare_s_000413.png,7
../images/lorry_s_001039.png,9
../images/trailer_truck_s_001496.png,9
../images/airliner_s_001477.png,0
../images/camion_s_001521.png,9
../images/alces_alces_s_000404.png,4
../images/automobile_s_000315.png,1
../images/tabby_cat_s_001542.png,3
../images/pickerel_frog_s_000003.png,6
../images/spring_frog_s_000318.png,6
../images/roebuck_s_000153.png,4
../images/reindeer_s_000121.png,4
../images/male_horse_s_000008.png,7
../images/dog_s_000052.png,5
../images/bufo_bufo_s_001959.png,6
../images/stealth_bomber_s_000492.png,0
../images/pilot_boat_s_001819.png,8
../images/attack_aircraft_s_001187.png,0
../images/house_cat_s_000812.png,3
../images/cassowary_s_000138.png,2
../images/boat_s_000490.png,8
../images/wapiti_s_000884.png,4
../images/bufo_bufo_s_001492.png,6
../images/delivery_truck_s_000157.png,9
../images/truck_s_000060.png,9
../images/stud_mare_s_000506.png,7
../images/fighter_aircraft_s_000655.png,0
../images/true_cat_s_000127.png,3
../images/tabby_s_000228.png,3
../images/american_green_toad_s_000007.png,6
../images/quarter_horse_s_001833.png,7
../images/odocoileus_hemionus_s_001090.png,4
../images/tipper_lorry_s_000527.png,9
../images/compact_car_s_001200.png,1
../images/pickerel_frog_s_000242.png,6
../images/finch_s_000308.png,2
../images/arabian_s_002456.png,7
../images/dunnock_s_001476.png,2
../images/emu_s_002196.png,2
../images/plane_s_000065.png,0
../images/european_toad_s_000360.png,6
../images/arabian_s_002383.png,7
../images/dog_s_002098.png,5
../images/quarter_horse_s_001757.png,7
../images/rana_temporaria_s_001922.png,6
../images/cargo_ship_s_001318.png,8
../images/tip_truck_s_001017.png,9
../images/biplane_s_001055.png,0
../images/camion_s_001255.png,9
../images/red_deer_s_000756.png,4
../images/capreolus_capreolus_s_000822.png,4
../images/lippizaner_s_000840.png,7
../images/propeller_plane_s_001438.png,0
../images/dumper_s_000646.png,9
../images/capreolus_capreolus_s_000284.png,4
../images/truck_s_000526.png,9
../images/bufo_s_001473.png,6
../images/fire_engine_s_001449.png,9
../images/elk_s_001164.png,4
../images/canis_familiaris_s_001319.png,5
../images/tennessee_walking_horse_s_000005.png,7
../images/truck_s_000838.png,9
../images/rhea_s_001649.png,2
../images/mule_deer_s_002514.png,4
../images/canis_familiaris_s_000143.png,5
../images/police_cruiser_s_001073.png,1
../images/cervus_sika_s_000273.png,4
../images/cat_s_001584.png,3
../images/tipper_lorry_s_000313.png,9
../images/bufo_americanus_s_001202.png,6
../images/english_toy_spaniel_s_000735.png,5
../images/bufo_calamita_s_000043.png,6
../images/tipper_s_000180.png,9
../images/tabby_cat_s_000881.png,3
../images/tabby_cat_s_001644.png,3
../images/blenheim_spaniel_s_000330.png,5
../images/attack_aircraft_s_001138.png,0
../images/arabian_s_002270.png,7
../images/cassowary_s_000845.png,2
../images/wagon_s_000692.png,1
../images/tabby_cat_s_000319.png,3
../images/american_toad_s_000077.png,6
../images/moose_s_001500.png,4
../images/airliner_s_001406.png,0
../images/fighter_aircraft_s_000966.png,0
../images/dunnock_s_000055.png,2
../images/pekingese_s_002399.png,5
../images/twinjet_s_000739.png,0
../images/automobile_s_002249.png,1
../images/airliner_s_000669.png,0
../images/wagtail_s_001656.png,2
../images/tabby_s_001949.png,3
../images/dump_truck_s_001009.png,9
../images/freighter_s_000436.png,8
../images/fallow_deer_s_001171.png,4
../images/trucking_rig_s_000684.png,9
../images/ship_s_000249.png,8
../images/monoplane_s_000416.png,0
../images/songbird_s_002066.png,2
../images/rana_catesbeiana_s_000602.png,6
../images/red_deer_s_000536.png,4
../images/elk_s_001583.png,4
../images/stealth_fighter_s_001313.png,0
../images/station_wagon_s_002498.png,1
../images/pleasure_boat_s_001949.png,8
../images/cargo_ship_s_000060.png,8
../images/tabby_cat_s_001767.png,3
../images/crapaud_s_000055.png,6
../images/dump_truck_s_002008.png,9
../images/bufo_viridis_s_000506.png,6
../images/bullfrog_s_001295.png,6
../images/riding_horse_s_001884.png,7
../images/boat_s_002344.png,8
../images/ostrich_s_000950.png,2
../images/muntjac_s_000681.png,4
../images/pekingese_s_000279.png,5
../images/lipizzan_s_002052.png,7
../images/rana_pipiens_s_000570.png,6
../images/toy_s_002250.png,5
../images/tabby_s_001940.png,3
../images/dive_bomber_s_001294.png,0
../images/mutt_s_000086.png,5
../images/biplane_s_000701.png,0
../images/toy_s_000964.png,5
../images/jetliner_s_000807.png,0
../images/barge_s_000426.png,8
../images/cassowary_s_000255.png,2
../images/rana_clamitans_s_000059.png,6
../images/quarter_horse_s_000222.png,7
../images/tomcat_s_000377.png,3
../images/scow_s_000687.png,8
../images/emu_s_001571.png,2
../images/coupe_s_001625.png,1
../images/roan_s_000199.png,7
../images/bufo_bufo_s_000626.png,6
../images/tennessee_walking_horse_s_001470.png,7
../images/station_wagon_s_001497.png,1
../images/jumbo_jet_s_001056.png,0
../images/trailer_truck_s_000099.png,9
../images/puppy_s_000502.png,5
../images/pekingese_s_002101.png,5
../images/propeller_plane_s_001193.png,0
../images/car_s_001009.png,1
../images/lipizzan_s_002011.png,7
../images/green_frog_s_001375.png,6
../images/tipper_lorry_s_000586.png,9
../images/jetliner_s_000509.png,0
../images/musk_deer_s_000211.png,4
../images/appaloosa_s_002251.png,7
../images/arabian_s_001642.png,7
../images/compact_car_s_000435.png,1
../images/chihuahua_s_000063.png,5
../images/semi_s_000462.png,9
../images/wapiti_s_000455.png,4
../images/twinjet_s_001120.png,0
../images/cargo_vessel_s_001235.png,8
../images/peke_s_000274.png,5
../images/dump_truck_s_001422.png,9
../images/dump_truck_s_001863.png,9
../images/tailed_frog_s_000638.png,6
../images/gelding_s_000965.png,7
../images/coupe_s_000056.png,1
../images/pleasure_craft_s_000625.png,8
../images/house_cat_s_001328.png,3
../images/struthio_camelus_s_000081.png,2
../images/domestic_cat_s_000051.png,3
../images/passenger_ship_s_000948.png,8
../images/sparrow_s_002697.png,2
../images/prunella_modularis_s_000302.png,2
../images/fallow_deer_s_000192.png,4
../images/rana_palustris_s_000107.png,6
../images/attack_aircraft_s_001075.png,0
../images/twinjet_s_000046.png,0
../images/chihuahua_s_001038.png,5
../images/tabby_cat_s_001004.png,3
../images/cargo_vessel_s_001812.png,8
../images/dunnock_s_000037.png,2
../images/tabby_s_001740.png,3
../images/gelding_s_001638.png,7
../images/anthus_pratensis_s_001166.png,2
